Date,"Pressure, mbar","Temperature, *C","RH, %","Dew Point, *C","Wind Direction, *","Wind Speed, m/s","Gust Speed, m/s","Rain, mm","Battery, V","PAR, uE","PAR, uE","PAR, uE"
26-01-18 06:25:00 PM,985.4,23.95,51.3,13.31,341,0,1,0,4.343,-888.88,,
26-01-18 06:30:00 PM,985.5,23.81,52.4,13.5,343,0.5,1.5,0,4.34,-888.88,,
26-01-18 06:35:00 PM,985.6,23.62,52.4,13.32,344,0.5,1.5,0,4.337,-888.88,,
26-01-18 06:40:00 PM,985.6,23.59,54.4,13.88,344,0.5,2,0,4.334,-888.88,,
26-01-18 06:45:00 PM,985.7,24.24,51.6,13.66,355,0.5,2,0,4.332,-888.88,,
26-01-18 06:50:00 PM,985.8,23.88,52,13.45,355,0,1,0,4.329,-888.88,,
26-01-18 06:55:00 PM,985.8,23.09,53.5,13.15,355,0.5,1,0,4.322,-888.88,,
26-01-18 07:00:00 PM,985.9,23.26,54.8,13.68,355,0.5,1.5,0,4.302,-888.88,,
26-01-18 07:05:00 PM,985.8,23.38,53.8,13.5,354,0.5,1.5,0,4.293,-888.88,,
26-01-18 07:10:00 PM,985.9,23.47,53.3,13.45,352,0.5,1,0,4.298,-888.88,,
26-01-18 07:15:00 PM,986,22.97,53.6,13.07,351,0.5,1.5,0,4.298,-888.88,,
26-01-18 07:20:00 PM,986,23.09,55.3,13.66,351,1,2,0,4.299,-888.88,,
26-01-18 07:25:00 PM,986,22.85,54.5,13.21,351,0.5,1.5,0,4.301,-888.88,,
26-01-18 07:30:00 PM,986.1,21.8,56.9,12.89,351,0.5,1.5,0,4.301,-888.88,,
26-01-18 07:35:00 PM,986.2,21.58,59.5,13.38,351,0.5,1.5,0,4.301,-888.88,,
26-01-18 07:40:00 PM,986.2,22.27,58.9,13.87,345,0.5,2,0,4.299,-888.88,,
26-01-18 07:45:00 PM,986.4,22.73,56.8,13.74,350,0.5,1.5,0,4.299,-888.88,,
26-01-18 07:50:00 PM,986.4,22.25,56.5,13.21,348,1,2,0,4.299,-888.88,,
26-01-18 07:55:00 PM,986.6,21.37,59.1,13.07,348,0.5,1,0,4.299,-888.88,,
26-01-18 08:00:00 PM,986.7,21.41,60.3,13.42,348,0,1,0,4.298,-888.88,,
26-01-18 08:05:00 PM,986.8,21.13,60.7,13.26,348,0,1,0,4.298,-888.88,,
26-01-18 08:10:00 PM,986.9,21.27,61.7,13.64,348,0,1.5,0,4.298,-888.88,,
26-01-18 08:15:00 PM,986.9,21.32,61.2,13.56,348,0.5,1.5,0,4.296,-888.88,,
26-01-18 08:20:00 PM,987,21.29,61.2,13.54,348,0.5,1.5,0,4.296,-888.88,,
26-01-18 08:25:00 PM,987.1,21.06,61.6,13.41,347,0.5,2,0,4.296,-888.88,,
26-01-18 08:30:00 PM,987.2,21.01,62.3,13.54,338,1,2,0,4.296,-888.88,,
26-01-18 08:35:00 PM,987.2,21.03,62.2,13.54,340,0.5,1.5,0,4.295,-888.88,,
26-01-18 08:40:00 PM,987.3,21.03,62.1,13.52,340,0.5,1.5,0,4.295,-888.88,,
26-01-18 08:45:00 PM,987.4,21.06,61.9,13.49,343,0.5,1.5,0,4.295,-888.88,,
26-01-18 08:50:00 PM,987.3,20.82,62,13.29,343,0,1.5,0,4.293,-888.88,,
26-01-18 08:55:00 PM,987.5,20.77,62.1,13.27,338,0.5,2,0,4.289,-888.88,,
26-01-18 09:00:00 PM,987.4,20.79,62.1,13.29,327,0,1,0,4.272,-888.88,,
26-01-18 09:05:00 PM,987.5,20.79,61.7,13.19,327,0,1,0,4.262,-888.88,,
26-01-18 09:10:00 PM,987.7,20.65,61.8,13.08,327,0,1.5,0,4.268,-888.88,,
26-01-18 09:15:00 PM,987.7,20.79,61.6,13.17,327,0,1,0,4.272,-888.88,,
26-01-18 09:20:00 PM,987.7,20.77,61,12.99,327,0,0.5,0,4.275,-888.88,,
26-01-18 09:25:00 PM,987.8,20.41,61.4,12.76,327,0,1,0,4.277,-888.88,,
26-01-18 09:30:00 PM,987.8,20.2,62.7,12.88,327,0,0.5,0,4.278,-888.88,,
26-01-18 09:35:00 PM,987.9,20.27,62.7,12.94,327,0,0.5,0,4.28,-888.88,,
26-01-18 09:40:00 PM,987.9,19.32,64.4,12.45,327,0,0.5,0,4.28,-888.88,,
26-01-18 09:45:00 PM,987.9,19.17,66.8,12.87,327,0,0.5,0,4.281,-888.88,,
26-01-18 09:50:00 PM,987.9,19.27,67,13.01,327,0,1,0,4.281,-888.88,,
26-01-18 09:55:00 PM,988,19.63,66.4,13.21,327,0,0.5,0,4.281,-888.88,,
26-01-18 10:00:00 PM,987.9,19.96,65,13.2,327,0,1,0,4.281,-888.88,,
26-01-18 10:05:00 PM,988,20.15,63.9,13.12,327,0,0.5,0,4.281,-888.88,,
26-01-18 10:10:00 PM,988,19.91,63.7,12.85,327,0,0,0,4.283,-888.88,,
26-01-18 10:15:00 PM,988.1,19.79,64.5,12.93,327,0,0,0,4.283,-888.88,,
26-01-18 10:20:00 PM,988.1,19.82,65.1,13.09,327,0,0.5,0,4.283,-888.88,,
26-01-18 10:25:00 PM,988.1,19.7,65.5,13.07,327,0,0,0,4.283,-888.88,,
26-01-18 10:30:00 PM,988.1,19.65,66.3,13.21,327,0,0,0,4.283,-888.88,,
26-01-18 10:35:00 PM,988,19.63,66.6,13.26,327,0,0,0,4.283,-888.88,,
26-01-18 10:40:00 PM,988,19.63,66.8,13.3,327,0,0,0,4.283,-888.88,,
26-01-18 10:45:00 PM,987.9,19.34,67.6,13.21,327,0,0,0,4.283,-888.88,,
26-01-18 10:50:00 PM,987.9,19.03,68.9,13.21,327,0,0.5,0,4.281,-888.88,,
26-01-18 10:55:00 PM,987.9,19.08,69.8,13.46,327,0,0,0,4.277,-888.88,,
26-01-18 11:00:00 PM,988,19.13,69.9,13.52,327,0,0,0,4.259,-888.88,,
26-01-18 11:05:00 PM,988,18.63,70.5,13.18,327,0,0,0,4.248,-888.88,,
26-01-18 11:10:00 PM,988,18.27,72,13.16,327,0,0,0,4.257,-888.88,,
26-01-18 11:15:00 PM,988.1,18.32,73.7,13.56,327,0,0,0,4.26,-888.88,,
26-01-18 11:20:00 PM,988.1,18.6,74.6,14.02,327,0,0.5,0,4.263,-888.88,,
26-01-18 11:25:00 PM,988,18.63,74.5,14.03,327,0,0,0,4.266,-888.88,,
26-01-18 11:30:00 PM,988.1,18.13,74.8,13.6,327,0,0,0,4.268,-888.88,,
26-01-18 11:35:00 PM,988,18.49,75.3,14.05,327,0,0,0,4.269,-888.88,,
26-01-18 11:40:00 PM,987.9,17.87,76,13.6,327,0,0.5,0,4.271,-888.88,,
26-01-18 11:45:00 PM,987.8,18.49,76,14.2,327,0,0,0,4.272,-888.88,,
26-01-18 11:50:00 PM,987.8,18.2,75.3,13.78,327,0,0.5,0,4.272,-888.88,,
26-01-18 11:55:00 PM,987.8,18.51,75.3,14.08,327,0,0,0,4.272,-888.88,,
27-01-18 12:00:00 AM,987.8,18.44,75,13.94,327,0,0,0,4.274,-888.88,,
27-01-18 12:05:00 AM,987.7,18.3,75.1,13.83,327,0,0.5,0,4.274,-888.88,,
27-01-18 12:10:00 AM,987.8,18.37,75.2,13.92,327,0,0.5,0,4.274,-888.88,,
27-01-18 12:15:00 AM,987.7,18.3,75.7,13.95,327,0,1,0,4.274,-888.88,,
27-01-18 12:20:00 AM,987.7,18.46,77,14.37,327,0,1,0,4.275,-888.88,,
27-01-18 12:25:00 AM,987.7,18.6,77.8,14.67,327,0,1,0,4.274,-888.88,,
27-01-18 12:30:00 AM,987.7,18.41,77.1,14.35,327,0,0,0,4.274,-888.88,,
27-01-18 12:35:00 AM,987.7,18.37,76.4,14.16,327,0,0,0,4.274,-888.88,,
27-01-18 12:40:00 AM,987.7,18.37,77,14.28,327,0,0,0,4.275,-888.88,,
27-01-18 12:45:00 AM,987.7,18.18,78.2,14.34,327,0,0,0,4.275,-888.88,,
27-01-18 12:50:00 AM,987.7,17.87,78.8,14.15,327,0,0,0,4.274,-888.88,,
27-01-18 12:55:00 AM,987.6,17.58,79.5,14.01,327,0,0,0,4.268,-888.88,,
27-01-18 01:00:00 AM,987.6,17.53,80.5,14.16,327,0,0,0,4.242,-888.88,,
27-01-18 01:05:00 AM,987.6,17.56,81.6,14.39,327,0,0,0,4.227,-888.88,,
27-01-18 01:10:00 AM,987.5,17.34,82.2,14.3,327,0,0,0,4.241,-888.88,,
27-01-18 01:15:00 AM,987.5,17.51,82.6,14.54,327,0,0,0,4.247,-888.88,,
27-01-18 01:20:00 AM,987.5,17.61,82.6,14.63,327,0,0,0,4.251,-888.88,,
27-01-18 01:25:00 AM,987.5,17.27,82.3,14.25,327,0,0,0,4.256,-888.88,,
27-01-18 01:30:00 AM,987.4,17.06,82.6,14.09,327,0,0.5,0,4.257,-888.88,,
27-01-18 01:35:00 AM,987.4,17.15,83,14.26,327,0,1,0,4.26,-888.88,,
27-01-18 01:40:00 AM,987.4,17.01,82.7,14.07,327,0.5,1,0,4.26,-888.88,,
27-01-18 01:45:00 AM,987.4,16.92,82.4,13.92,327,0,1,0,4.262,-888.88,,
27-01-18 01:50:00 AM,987.4,16.61,82.4,13.61,327,0.5,1,0,4.262,-888.88,,
27-01-18 01:55:00 AM,987.4,16.65,82.4,13.66,327,0.5,1,0,4.262,-888.88,,
27-01-18 02:00:00 AM,987.2,16.82,82.4,13.82,327,0,0.5,0,4.263,-888.88,,
27-01-18 02:05:00 AM,987.2,17.03,82.2,13.99,327,0,0.5,0,4.265,-888.88,,
27-01-18 02:10:00 AM,987.1,17.06,81.9,13.96,327,0,0,0,4.265,-888.88,,
27-01-18 02:15:00 AM,987.1,17.03,81.5,13.86,327,0,0,0,4.266,-888.88,,
27-01-18 02:20:00 AM,987,16.84,81.5,13.68,327,0,0,0,4.266,-888.88,,
27-01-18 02:25:00 AM,987,16.53,81.8,13.43,327,0,0,0,4.266,-888.88,,
27-01-18 02:30:00 AM,987,16.44,82.4,13.45,327,0,0,0,4.266,-888.88,,
27-01-18 02:35:00 AM,986.9,16.34,83.1,13.49,327,0,0,0,4.266,-888.88,,
27-01-18 02:40:00 AM,986.8,16.42,83.5,13.63,327,0,0,0,4.266,-888.88,,
27-01-18 02:45:00 AM,986.9,16.32,83.6,13.56,327,0,0,0,4.266,-888.88,,
27-01-18 02:50:00 AM,986.9,16.11,83.9,13.4,327,0,0,0,4.266,-888.88,,
27-01-18 02:55:00 AM,986.9,15.63,84.5,13.04,327,0,0,0,4.26,-888.88,,
27-01-18 03:00:00 AM,986.9,15.44,85.3,13,327,0,0,0,4.239,-888.88,,
27-01-18 03:05:00 AM,986.9,15.68,86.1,13.38,327,0,0,0,4.229,-888.88,,
27-01-18 03:10:00 AM,986.8,16.01,86.7,13.81,327,0,0,0,4.236,-888.88,,
27-01-18 03:15:00 AM,986.8,16.44,87,14.29,327,0,0.5,0,4.242,-888.88,,
27-01-18 03:20:00 AM,986.9,16.53,86.9,14.36,327,0,0.5,0,4.245,-888.88,,
27-01-18 03:25:00 AM,986.9,16.49,86.8,14.3,327,0,1,0,4.248,-888.88,,
27-01-18 03:30:00 AM,986.9,16.61,86.9,14.43,327,0,0.5,0,4.25,-888.88,,
27-01-18 03:35:00 AM,986.9,16.61,86.9,14.43,327,0,0.5,0,4.251,-888.88,,
27-01-18 03:40:00 AM,986.9,16.51,87.2,14.39,327,0,0.5,0,4.253,-888.88,,
27-01-18 03:45:00 AM,986.9,16.37,87.5,14.31,327,0,1,0,4.254,-888.88,,
27-01-18 03:50:00 AM,986.8,16.37,87.5,14.31,327,0,0,0,4.254,-888.88,,
27-01-18 03:55:00 AM,986.8,16.34,87.4,14.26,327,0,0,0,4.256,-888.88,,
27-01-18 04:00:00 AM,986.8,16.27,87.2,14.16,327,0,0,0,4.257,-888.88,,
27-01-18 04:05:00 AM,986.6,16.18,87.1,14.05,327,0,0,0,4.257,-888.88,,
27-01-18 04:10:00 AM,986.6,15.96,86.9,13.8,327,0,0,0,4.257,-888.88,,
27-01-18 04:15:00 AM,986.6,15.7,87.1,13.58,327,0,0,0,4.257,-888.88,,
27-01-18 04:20:00 AM,986.6,15.51,87.3,13.43,327,0,0,0,4.259,-888.88,,
27-01-18 04:25:00 AM,986.6,15.49,87.7,13.47,327,0,0,0,4.259,-888.88,,
27-01-18 04:30:00 AM,986.7,15.41,87.9,13.44,327,0,0,0,4.259,-888.88,,
27-01-18 04:35:00 AM,986.7,15.46,87.9,13.48,327,0,0,0,4.259,-888.88,,
27-01-18 04:40:00 AM,986.7,15.51,87.8,13.51,327,0,0,0,4.259,-888.88,,
27-01-18 04:45:00 AM,986.6,15.56,87.8,13.56,327,0,0,0,4.259,-888.88,,
27-01-18 04:50:00 AM,986.7,15.7,87.6,13.67,327,0,0,0,4.259,-888.88,,
27-01-18 04:55:00 AM,986.8,15.6,87.3,13.52,327,0,0,0,4.25,-888.88,,
27-01-18 05:00:00 AM,986.8,15.34,87.6,13.31,327,0,0,0,4.233,-888.88,,
27-01-18 05:05:00 AM,986.9,15.44,87.7,13.42,327,0,0,0,4.221,-888.88,,
27-01-18 05:10:00 AM,986.9,15.72,87.9,13.74,327,0,0,0,4.229,-888.88,,
27-01-18 05:15:00 AM,986.9,15.77,87.7,13.75,327,0,0,0,4.233,-888.88,,
27-01-18 05:20:00 AM,987,15.58,87.6,13.55,327,0,0.5,0,4.236,-888.88,,
27-01-18 05:25:00 AM,986.9,15.68,87.4,13.61,327,0,0,0,4.239,-888.88,,
27-01-18 05:30:00 AM,987.1,15.56,87.3,13.47,327,0,0,0,4.242,-888.88,,
27-01-18 05:35:00 AM,987.2,15.65,87.3,13.57,327,0,0,0,4.244,-888.88,,
27-01-18 05:40:00 AM,987.1,15.72,87.3,13.64,327,0,0,0,4.245,-888.88,,
27-01-18 05:45:00 AM,987.2,15.6,87.1,13.48,327,0,0,0,4.247,-888.88,,
27-01-18 05:50:00 AM,987.3,14.98,87.1,12.87,327,0,0,0,4.247,-888.88,,
27-01-18 05:55:00 AM,987.2,14.72,87.2,12.63,327,0,0,0,4.248,-888.88,,
27-01-18 06:00:00 AM,987.3,14.53,87.6,12.51,327,0,0,0,4.248,-888.88,,
27-01-18 06:05:00 AM,987.3,14.39,87.9,12.42,327,0,0,0,4.25,-888.88,,
27-01-18 06:10:00 AM,987.3,14.7,88.3,12.8,327,0,0,0,4.25,-888.88,,
27-01-18 06:15:00 AM,987.4,14.55,88.6,12.71,327,0,0,0,4.25,-888.88,,
27-01-18 06:20:00 AM,987.5,14.43,89,12.66,327,0,0,0,4.25,-888.88,,
27-01-18 06:25:00 AM,987.5,14.48,89.4,12.78,327,0,0.5,0,4.251,-888.88,,
27-01-18 06:30:00 AM,987.6,14.62,89.5,12.93,327,0,0,0,4.251,-888.88,,
27-01-18 06:35:00 AM,987.7,14.55,89.5,12.86,327,0,0,0,4.251,-888.88,,
27-01-18 06:40:00 AM,987.7,14.51,89.5,12.82,327,0,0,0,4.251,-888.88,,
27-01-18 06:45:00 AM,987.9,14.65,89.6,12.97,327,0,0,0,4.253,-888.88,,
27-01-18 06:50:00 AM,987.8,14.48,89.6,12.81,327,0,0.5,0,4.254,-888.88,,
27-01-18 06:55:00 AM,987.9,14.36,89.8,12.73,327,0,0,0,4.251,-888.88,,
27-01-18 07:00:00 AM,987.9,14.55,89.9,12.93,327,0,0.5,0,4.242,-888.88,,
27-01-18 07:05:00 AM,988,14.89,90,13.28,327,0,0.5,0,4.25,-888.88,,
27-01-18 07:10:00 AM,988.2,14.72,90,13.11,327,0,0.5,0,4.281,-888.88,,
27-01-18 07:15:00 AM,988.2,14.74,90.1,13.15,327,0,0.5,0,4.331,-888.88,,
27-01-18 07:20:00 AM,988.4,15.17,90,13.56,327,0,0.5,0,4.389,-888.88,,
27-01-18 07:25:00 AM,988.5,15.87,89.8,14.21,327,0,0,0,4.451,-888.88,,
27-01-18 07:30:00 AM,988.6,16.44,89.4,14.71,327,0,0.5,0,4.463,-888.88,,
27-01-18 07:35:00 AM,988.6,16.7,88.2,14.76,326,0,1,0,4.451,-888.88,,
27-01-18 07:40:00 AM,988.6,17.01,87,14.85,326,0,0.5,0,4.438,-888.88,,
27-01-18 07:45:00 AM,988.6,17.58,86.1,15.25,326,0,0.5,0,4.429,-888.88,,
27-01-18 07:50:00 AM,988.7,18.13,84.7,15.53,326,0,0.5,0,4.42,-888.88,,
27-01-18 07:55:00 AM,988.9,18.27,83.3,15.41,326,0,0.5,0,4.412,-888.88,,
27-01-18 08:00:00 AM,988.8,18.58,82.9,15.64,326,0,0,0,4.405,-888.88,,
27-01-18 08:05:00 AM,989,19.34,82.4,16.29,326,0,0,0,4.4,-888.88,,
27-01-18 08:10:00 AM,989.1,20.03,81.2,16.73,326,0,0,0,4.418,-888.88,,
27-01-18 08:15:00 AM,989.1,19.89,79.9,16.34,326,0,0.5,0,4.45,-888.88,,
27-01-18 08:20:00 AM,989.2,20.29,79.7,16.69,326,0,0,0,4.468,-888.88,,
27-01-18 08:25:00 AM,989.2,21.84,78.5,17.96,326,0,0,0,4.456,-888.88,,
27-01-18 08:30:00 AM,989,21.49,75.6,17.02,326,0,1,0,4.442,-888.88,,
27-01-18 08:35:00 AM,989.1,21.91,74.5,17.2,326,0,0.5,0,4.43,-888.88,,
27-01-18 08:40:00 AM,989.2,22.08,73.6,17.17,326,0,0.5,0,4.423,-888.88,,
27-01-18 08:45:00 AM,989.2,22.39,72.3,17.19,321,0,1,0,4.414,-888.88,,
27-01-18 08:50:00 AM,989.2,22.32,70.7,16.76,94,0.5,1.5,0,4.408,-888.88,,
27-01-18 08:55:00 AM,989.3,22.51,69.3,16.63,102,0,2,0,4.4,-888.88,,
27-01-18 09:00:00 AM,989.5,22.68,68.5,16.61,128,0,2,0,4.424,-888.88,,
27-01-18 09:05:00 AM,989.5,22.73,66.8,16.26,143,0.5,2.5,0,4.468,-888.88,,
27-01-18 09:10:00 AM,989.6,22.97,65.5,16.18,149,0.5,2,0,4.468,-888.88,,
27-01-18 09:15:00 AM,989.6,23.14,64.6,16.12,142,0,1.5,0,4.45,-888.88,,
27-01-18 09:20:00 AM,989.8,22.99,63.9,15.81,135,0.5,2,0,4.438,-888.88,,
27-01-18 09:25:00 AM,989.8,23.42,63.6,16.15,126,0.5,2,0,4.424,-888.88,,
27-01-18 09:30:00 AM,989.8,23.66,62.4,16.08,125,0,1.5,0,4.414,-888.88,,
27-01-18 09:35:00 AM,989.9,23.42,60.8,15.44,117,0.5,1.5,0,4.408,-888.88,,
27-01-18 09:40:00 AM,989.9,24.07,60.5,15.98,118,0,1,0,4.4,-888.88,,
27-01-18 09:45:00 AM,989.9,24.36,59.8,16.07,126,0,1.5,0,4.414,-888.88,,
27-01-18 09:50:00 AM,989.9,25.14,58.6,16.47,112,0,1,0,4.456,-888.88,,
27-01-18 09:55:00 AM,990,24.77,57.6,15.86,97,0,1.5,0,4.472,-888.88,,
27-01-18 10:00:00 AM,990,24.77,57.3,15.78,105,0,1.5,0,4.454,-888.88,,
27-01-18 10:05:00 AM,990,24.92,56.9,15.81,150,0,2,0,4.439,-888.88,,
27-01-18 10:10:00 AM,989.9,25.38,56.8,16.21,161,0,1.5,0,4.424,-888.88,,
27-01-18 10:15:00 AM,989.9,25.62,56.2,16.27,150,0,1.5,0,4.414,-888.88,,
27-01-18 10:20:00 AM,989.8,25.4,55.5,15.87,125,0,2,0,4.403,-888.88,,
27-01-18 10:25:00 AM,989.8,25.45,54.6,15.66,122,0.5,1.5,0,4.403,-888.88,,
27-01-18 10:30:00 AM,989.7,25.82,54.2,15.88,147,0.5,2,0,4.441,-888.88,,
27-01-18 10:35:00 AM,989.7,26.11,54,16.09,114,0,1,0,4.466,-888.88,,
27-01-18 10:40:00 AM,989.6,25.77,53.5,15.63,119,0.5,1.5,0,4.453,-888.88,,
27-01-18 10:45:00 AM,989.7,25.4,52.6,15.03,119,0.5,2,0,4.43,-888.88,,
27-01-18 10:50:00 AM,989.5,26.3,52.6,15.86,128,0,1.5,0,4.418,-888.88,,
27-01-18 10:55:00 AM,989.5,26.23,51.9,15.59,124,0.5,2,0,4.398,-888.88,,
27-01-18 11:00:00 AM,989.4,26.4,51.1,15.5,154,0,1.5,0,4.421,-888.88,,
27-01-18 11:05:00 AM,989.3,26.28,50,15.05,97,0.5,2,0,4.462,-888.88,,
27-01-18 11:10:00 AM,989.3,26.48,49.8,15.17,108,0.5,1.5,0,4.463,-888.88,,
27-01-18 11:15:00 AM,989.2,27.55,48.9,15.87,74,0,1,0,4.433,-888.88,,
27-01-18 11:20:00 AM,989.1,26.74,48.1,14.87,118,0.5,2.5,0,4.417,-888.88,,
27-01-18 11:25:00 AM,989.1,27.04,48.4,15.24,122,0.5,2,0,4.406,-888.88,,
27-01-18 11:30:00 AM,989,27.9,47.5,15.73,133,0,1.5,0,4.418,-888.88,,
27-01-18 11:35:00 AM,989.1,28.32,45.7,15.51,88,0,1,0,4.447,-888.88,,
27-01-18 11:40:00 AM,988.9,28.17,45,15.13,139,0,2.5,0,4.445,-888.88,,
27-01-18 11:45:00 AM,989,28.44,44.8,15.31,187,0.5,2,0,4.408,-888.88,,
27-01-18 11:50:00 AM,988.9,27.75,43.4,14.19,204,1,2,0,4.409,-888.88,,
27-01-18 11:55:00 AM,988.7,28.57,42.4,14.57,198,0.5,2.5,0,4.45,-888.88,,
27-01-18 12:00:00 PM,988.7,28.49,41,13.98,180,0.5,2,0,4.46,-888.88,,
27-01-18 12:05:00 PM,988.6,28.97,39.4,13.79,263,0,1,0,4.408,-888.88,,
27-01-18 12:10:00 PM,988.4,29.34,39.8,14.28,227,0,2,0,4.436,-888.88,,
27-01-18 12:15:00 PM,988.3,29.26,40.2,14.37,135,0,1.5,0,4.463,-888.88,,
27-01-18 12:20:00 PM,988.2,28.42,39.4,13.3,136,1,3,0,4.439,-888.88,,
27-01-18 12:25:00 PM,988.1,29.11,39.4,13.92,337,0.5,2,0,4.408,-888.88,,
27-01-18 12:30:00 PM,988,29.11,39.3,13.88,257,0.5,2,0,4.457,-888.88,,
27-01-18 12:35:00 PM,987.8,28.82,39,13.5,282,1,2.5,0,4.471,-888.88,,
27-01-18 12:40:00 PM,987.7,29.71,39.4,14.46,241,0.5,2.5,0,4.409,-888.88,,
27-01-18 12:45:00 PM,987.7,29.71,37.2,13.57,256,1,2.5,0,4.433,-888.88,,
27-01-18 12:50:00 PM,987.5,29.71,35.8,12.98,309,1,2.5,0,4.463,-888.88,,
27-01-18 12:55:00 PM,987.5,30.02,36.3,13.46,279,0.5,2,0,4.432,-888.88,,
27-01-18 01:00:00 PM,987.4,29.84,35.4,12.92,225,0.5,2,0,4.402,-888.88,,
27-01-18 01:05:00 PM,987.3,30.72,34.6,13.34,289,0,1.5,0,4.457,-888.88,,
27-01-18 01:10:00 PM,987.2,30.02,34.4,12.63,218,1,4,0,4.459,-888.88,,
27-01-18 01:15:00 PM,987.1,30.12,34.3,12.68,234,0.5,2,0,4.402,-888.88,,
27-01-18 01:20:00 PM,987,30.72,33.3,12.76,292,0,2,0,4.447,-888.88,,
27-01-18 01:25:00 PM,987.1,30.19,33.9,12.57,247,0.5,2,0,4.465,-888.88,,
27-01-18 01:30:00 PM,987,30.57,33.6,12.76,270,0.5,2,0,4.423,-888.88,,
27-01-18 01:35:00 PM,986.8,30.87,33.1,12.8,329,0,2,0,4.418,-888.88,,
27-01-18 01:40:00 PM,986.7,30.87,33.3,12.89,86,0,2,0,4.46,-888.88,,
27-01-18 01:45:00 PM,986.7,31.46,32.4,12.98,352,0,2,0,4.453,-888.88,,
27-01-18 01:50:00 PM,986.7,30.8,32.2,12.31,284,0.5,2,0,4.405,-888.88,,
27-01-18 01:55:00 PM,986.6,30.85,32.2,12.35,298,0.5,2,0,4.451,-888.88,,
27-01-18 02:00:00 PM,986.4,30.62,31.3,11.72,357,0.5,3,0,4.466,-888.88,,
27-01-18 02:05:00 PM,986.2,30.52,31.4,11.69,281,0.5,1.5,0,4.392,-888.88,,
27-01-18 02:10:00 PM,986.2,31.15,31.8,12.43,282,0,1,0,4.442,-888.88,,
27-01-18 02:15:00 PM,986.1,31.61,31.7,12.78,286,0,1.5,0,4.462,-888.88,,
27-01-18 02:20:00 PM,986,31.48,31.4,12.52,307,0,1,0,4.417,-888.88,,
27-01-18 02:25:00 PM,985.9,30.95,30.3,11.52,326,0.5,2,0,4.426,-888.88,,
27-01-18 02:30:00 PM,985.8,30.7,29.5,10.9,357,0.5,2.5,0,4.456,-888.88,,
27-01-18 02:35:00 PM,985.8,30.75,29.3,10.84,344,0,1.5,0,4.432,-888.88,,
27-01-18 02:40:00 PM,985.7,31.18,28.8,10.95,341,0,0.5,0,4.415,-888.88,,
27-01-18 02:45:00 PM,985.7,31.15,30,11.54,197,0,1,0,4.456,-888.88,,
27-01-18 02:50:00 PM,985.6,31.26,30.1,11.68,197,0,1,0,4.445,-888.88,,
27-01-18 02:55:00 PM,985.5,30.07,32.2,11.67,271,1.5,3.5,0,4.397,-888.88,,
27-01-18 03:00:00 PM,985.5,30.12,32.8,12,343,2,3.5,0,4.46,-888.88,,
27-01-18 03:05:00 PM,985.4,30.39,33.3,12.47,337,1.5,4,0,4.466,-888.88,,
27-01-18 03:10:00 PM,985.3,30.27,32.7,12.08,327,1,3.5,0,4.395,-888.88,,
27-01-18 03:15:00 PM,985.2,29.94,32.4,11.66,343,2,4,0,4.441,-888.88,,
27-01-18 03:20:00 PM,985.2,30.02,31.7,11.39,313,1.5,4,0,4.457,-888.88,,
27-01-18 03:25:00 PM,985.2,30.24,31.3,11.4,285,1,2.5,0,4.411,-888.88,,
27-01-18 03:30:00 PM,985.2,30.6,32.5,12.27,319,0,2,0,4.439,-888.88,,
27-01-18 03:35:00 PM,985.1,30.17,32,11.67,1,1,3.5,0,4.469,-888.88,,
27-01-18 03:40:00 PM,985.3,30.02,32.2,11.63,8,0.5,2.5,0,4.429,-888.88,,
27-01-18 03:45:00 PM,985.2,30.7,33,12.6,299,0,1.5,0,4.414,-888.88,,
27-01-18 03:50:00 PM,985.2,30.37,32,11.84,355,0.5,2,0,4.453,-888.88,,
27-01-18 03:55:00 PM,985.2,30.34,32.4,12.01,347,0,1,0,4.427,-888.88,,
27-01-18 04:00:00 PM,985.1,30.07,32.9,12,60,0.5,2.5,0,4.412,-888.88,,
27-01-18 04:05:00 PM,985.1,30.49,33,12.42,4,0,1.5,0,4.465,-888.88,,
27-01-18 04:10:00 PM,985.1,30.39,34.2,12.88,28,0,1.5,0,4.46,-888.88,,
27-01-18 04:15:00 PM,985.1,30.37,32.7,12.17,32,0,1.5,0,4.402,-888.88,,
27-01-18 04:20:00 PM,985,30.14,33.8,12.48,8,0,1,0,4.453,-888.88,,
27-01-18 04:25:00 PM,985,30.67,33.7,12.89,357,0,0.5,0,4.474,-888.88,,
27-01-18 04:30:00 PM,985.1,30.09,33.6,12.34,358,0,1,0,4.412,-888.88,,
27-01-18 04:35:00 PM,985.1,30.14,34.7,12.88,358,0,0,0,4.439,-888.88,,
27-01-18 04:40:00 PM,985,30.8,33.4,12.87,358,0,0,0,4.469,-888.88,,
27-01-18 04:45:00 PM,985,30.82,33.3,12.84,358,0,0.5,0,4.429,-888.88,,
27-01-18 04:50:00 PM,985.2,30.34,33.4,12.47,358,0,1,0,4.414,-888.88,,
27-01-18 04:55:00 PM,985.1,29.97,32.6,11.77,358,0,1.5,0,4.441,-888.88,,
27-01-18 05:00:00 PM,985.1,30.07,33.6,12.32,358,0,0,0,4.397,-888.88,,
27-01-18 05:05:00 PM,985.1,29.71,33.9,12.15,358,0,0,0,4.408,-888.88,,
27-01-18 05:10:00 PM,985.1,29.54,35,12.48,358,0,0,0,4.471,-888.88,,
